row	occurrence_error	id	institutionID	datasetID	institutionCode	datasetName	basisOfRecord	occurrenceID	organismQuantity	organismQuantityType	previousIdentifications	associatedSequences	materialSampleID	eventID	eventDate	samplingProtocol	sampleSizeValue	sampleSizeUnit	country	verbatimLocality	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	geodeticDatum	dateIdentified	identificationReferences	identificationRemarks	taxonID	scientificName	kingdom	phylum	class	order	family	genus	specificEpithet	infraspecificEpithet	taxonRank
358	Potential duplicate record	GU-2022-Wallhamn-COI:plankton2_4AUG_COI:Wallhamn_COI_ASV_134	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:plankton2_4AUG_COI:Wallhamn_COI_ASV_134	190	DNA sequence reads	By data provider: |Arthropoda|Copepoda|Calanoida|Paracalanidae|Paracalanus|parvus||; By ASV portal: Animalia|Arthropoda|Copepoda|Calanoida|Paracalanidae|Paracalanus|parvus||BOLD:AAU0467	https://www.ebi.ac.uk/ena/browser/view/ERR10920215	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671492	GU-2022-Wallhamn-COI:plankton2_4AUG_COI	2022-08-04	https://doi.org/10.3389/fmars.2020.572680	5082	DNA sequence reads	Sweden	Wallhamn	2	2	58.00509421	11.70221012	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 1	ASV:0e326e8ff60a41ed5b1d8f1057d5e1f7	BOLD:AAU0467	Animalia	Arthropoda	Calanoida	Copepoda	Paracalanidae	Paracalanus	parvus		unranked
359	Potential duplicate record	GU-2022-Wallhamn-COI:plankton2_4AUG_COI:Wallhamn_COI_ASV_146	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:plankton2_4AUG_COI:Wallhamn_COI_ASV_146	177	DNA sequence reads	By data provider: |Arthropoda|Copepoda|Calanoida|Paracalanidae|Paracalanus|parvus||; By ASV portal: Animalia|Arthropoda|Copepoda|Calanoida|Paracalanidae|Paracalanus|parvus||BOLD:AAU0467	https://www.ebi.ac.uk/ena/browser/view/ERR10920215	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671492	GU-2022-Wallhamn-COI:plankton2_4AUG_COI	2022-08-04	https://doi.org/10.3389/fmars.2020.572680	5082	DNA sequence reads	Sweden	Wallhamn	2	2	58.00509421	11.70221012	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 1	ASV:37b778e37b8650d1fe252f5e4bbf6d29	BOLD:AAU0467	Animalia	Arthropoda	Calanoida	Copepoda	Paracalanidae	Paracalanus	parvus		unranked
361	Potential duplicate record	GU-2022-Wallhamn-COI:plankton2_4AUG_COI:Wallhamn_COI_ASV_1562	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:plankton2_4AUG_COI:Wallhamn_COI_ASV_1562	2	DNA sequence reads	By data provider: |Cnidaria|Hydrozoa|Leptothecata|Campanulariidae|Clytia|hemisphaerica||; By ASV portal: Animalia|Cnidaria|Hydrozoa|Leptothecata|Campanulariidae|Clytia|hemisphaerica||BOLD:AAR9450	https://www.ebi.ac.uk/ena/browser/view/ERR10920215	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671492	GU-2022-Wallhamn-COI:plankton2_4AUG_COI	2022-08-04	https://doi.org/10.3389/fmars.2020.572680	5082	DNA sequence reads	Sweden	Wallhamn	2	2	58.00509421	11.70221012	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 1	ASV:6cb56de18279e37d688c7f3c61da60da	BOLD:AAR9450	Animalia	Cnidaria	Leptothecata	Hydrozoa	Campanulariidae	Clytia	hemisphaerica		unranked
362	Potential duplicate record	GU-2022-Wallhamn-COI:plankton2_4AUG_COI:Wallhamn_COI_ASV_161	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:plankton2_4AUG_COI:Wallhamn_COI_ASV_161	127	DNA sequence reads	By data provider: |Cnidaria|Hydrozoa|Leptothecata|Campanulariidae|Clytia|hemisphaerica||; By ASV portal: Animalia|Cnidaria|Hydrozoa|Leptothecata|Campanulariidae|Clytia|hemisphaerica||BOLD:AAR9450	https://www.ebi.ac.uk/ena/browser/view/ERR10920215	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671492	GU-2022-Wallhamn-COI:plankton2_4AUG_COI	2022-08-04	https://doi.org/10.3389/fmars.2020.572680	5082	DNA sequence reads	Sweden	Wallhamn	2	2	58.00509421	11.70221012	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 1	ASV:61d6f7a43701258c519ededa3970a6ec	BOLD:AAR9450	Animalia	Cnidaria	Leptothecata	Hydrozoa	Campanulariidae	Clytia	hemisphaerica		unranked
363	Potential duplicate record	GU-2022-Wallhamn-COI:plankton2_4AUG_COI:Wallhamn_COI_ASV_164	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:plankton2_4AUG_COI:Wallhamn_COI_ASV_164	129	DNA sequence reads	By data provider: |Arthropoda|Copepoda|Calanoida|Paracalanidae|Paracalanus|parvus||; By ASV portal: Animalia|Arthropoda|Copepoda|Calanoida|Paracalanidae|Paracalanus|parvus||BOLD:AAU0467	https://www.ebi.ac.uk/ena/browser/view/ERR10920215	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671492	GU-2022-Wallhamn-COI:plankton2_4AUG_COI	2022-08-04	https://doi.org/10.3389/fmars.2020.572680	5082	DNA sequence reads	Sweden	Wallhamn	2	2	58.00509421	11.70221012	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 1	ASV:8c063e96aafdc9e188cdfe1c835fc8c1	BOLD:AAU0467	Animalia	Arthropoda	Calanoida	Copepoda	Paracalanidae	Paracalanus	parvus		unranked
364	Potential duplicate record	GU-2022-Wallhamn-COI:plankton2_4AUG_COI:Wallhamn_COI_ASV_187	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:plankton2_4AUG_COI:Wallhamn_COI_ASV_187	39	DNA sequence reads	By data provider: |Arthropoda|Copepoda|Calanoida|Centropagidae|Centropages|hamatus||; By ASV portal: Animalia|Arthropoda|Copepoda|Calanoida|Centropagidae|Centropages|hamatus||BOLD:ACM7673	https://www.ebi.ac.uk/ena/browser/view/ERR10920215	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671492	GU-2022-Wallhamn-COI:plankton2_4AUG_COI	2022-08-04	https://doi.org/10.3389/fmars.2020.572680	5082	DNA sequence reads	Sweden	Wallhamn	2	2	58.00509421	11.70221012	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 1	ASV:b905f1ef6f942be188b50c87b429b742	BOLD:ACM7673	Animalia	Arthropoda	Calanoida	Copepoda	Centropagidae	Centropages	hamatus		unranked
365	Potential duplicate record	GU-2022-Wallhamn-COI:plankton2_4AUG_COI:Wallhamn_COI_ASV_192	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:plankton2_4AUG_COI:Wallhamn_COI_ASV_192	152	DNA sequence reads	By data provider: |Arthropoda|Branchiopoda|Ctenopoda|Sididae|Penilia|avirostris||; By ASV portal: Animalia|Arthropoda|Branchiopoda|Diplostraca|Sididae|Penilia|avirostris||BOLD:AAC6757	https://www.ebi.ac.uk/ena/browser/view/ERR10920215	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671492	GU-2022-Wallhamn-COI:plankton2_4AUG_COI	2022-08-04	https://doi.org/10.3389/fmars.2020.572680	5082	DNA sequence reads	Sweden	Wallhamn	2	2	58.00509421	11.70221012	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 1	ASV:090535d7ba36af69f6227c8f6c7edfe4	BOLD:AAC6757	Animalia	Arthropoda	Diplostraca	Branchiopoda	Sididae	Penilia	avirostris		unranked
367	Potential duplicate record	GU-2022-Wallhamn-COI:plankton2_4AUG_COI:Wallhamn_COI_ASV_204	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:plankton2_4AUG_COI:Wallhamn_COI_ASV_204	282	DNA sequence reads	By data provider: |Arthropoda|Copepoda|Calanoida|Paracalanidae|Paracalanus|parvus||; By ASV portal: Animalia|Arthropoda|Copepoda|Calanoida|Paracalanidae|Paracalanus|parvus||BOLD:AAU0467	https://www.ebi.ac.uk/ena/browser/view/ERR10920215	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671492	GU-2022-Wallhamn-COI:plankton2_4AUG_COI	2022-08-04	https://doi.org/10.3389/fmars.2020.572680	5082	DNA sequence reads	Sweden	Wallhamn	2	2	58.00509421	11.70221012	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 1	ASV:42e46b0f3a31b9a5d1235bfc8aa2df76	BOLD:AAU0467	Animalia	Arthropoda	Calanoida	Copepoda	Paracalanidae	Paracalanus	parvus		unranked
369	Potential duplicate record	GU-2022-Wallhamn-COI:plankton2_4AUG_COI:Wallhamn_COI_ASV_219	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:plankton2_4AUG_COI:Wallhamn_COI_ASV_219	134	DNA sequence reads	By data provider: |Cnidaria|Hydrozoa|Leptothecata|Campanulariidae|Clytia|hemisphaerica||; By ASV portal: Animalia|Cnidaria|Hydrozoa|Leptothecata|Campanulariidae|Clytia|hemisphaerica||BOLD:AAR9450	https://www.ebi.ac.uk/ena/browser/view/ERR10920215	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671492	GU-2022-Wallhamn-COI:plankton2_4AUG_COI	2022-08-04	https://doi.org/10.3389/fmars.2020.572680	5082	DNA sequence reads	Sweden	Wallhamn	2	2	58.00509421	11.70221012	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 1	ASV:bc31ffe36558275c46e16e145df15ab7	BOLD:AAR9450	Animalia	Cnidaria	Leptothecata	Hydrozoa	Campanulariidae	Clytia	hemisphaerica		unranked
370	Potential duplicate record	GU-2022-Wallhamn-COI:plankton2_4AUG_COI:Wallhamn_COI_ASV_222	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:plankton2_4AUG_COI:Wallhamn_COI_ASV_222	243	DNA sequence reads	By data provider: |Arthropoda|Branchiopoda|Ctenopoda|Sididae|Penilia|avirostris||; By ASV portal: Animalia|Arthropoda|Branchiopoda|Diplostraca|Sididae|Penilia|avirostris||BOLD:AAC6757	https://www.ebi.ac.uk/ena/browser/view/ERR10920215	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671492	GU-2022-Wallhamn-COI:plankton2_4AUG_COI	2022-08-04	https://doi.org/10.3389/fmars.2020.572680	5082	DNA sequence reads	Sweden	Wallhamn	2	2	58.00509421	11.70221012	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 1	ASV:5656202e04da635abccdff1b74e6122e	BOLD:AAC6757	Animalia	Arthropoda	Diplostraca	Branchiopoda	Sididae	Penilia	avirostris		unranked
372	Potential duplicate record	GU-2022-Wallhamn-COI:plankton2_4AUG_COI:Wallhamn_COI_ASV_232	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:plankton2_4AUG_COI:Wallhamn_COI_ASV_232	124	DNA sequence reads	By data provider: |Cnidaria|Hydrozoa|Leptothecata|Campanulariidae|Clytia|hemisphaerica||; By ASV portal: Animalia|Cnidaria|Hydrozoa|Leptothecata|Campanulariidae|Clytia|hemisphaerica||BOLD:AAR9450	https://www.ebi.ac.uk/ena/browser/view/ERR10920215	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671492	GU-2022-Wallhamn-COI:plankton2_4AUG_COI	2022-08-04	https://doi.org/10.3389/fmars.2020.572680	5082	DNA sequence reads	Sweden	Wallhamn	2	2	58.00509421	11.70221012	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 1	ASV:bcbf6e48c5c6c84531840f764264b280	BOLD:AAR9450	Animalia	Cnidaria	Leptothecata	Hydrozoa	Campanulariidae	Clytia	hemisphaerica		unranked
373	Potential duplicate record	GU-2022-Wallhamn-COI:plankton2_4AUG_COI:Wallhamn_COI_ASV_253	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:plankton2_4AUG_COI:Wallhamn_COI_ASV_253	18	DNA sequence reads	By data provider: |Cnidaria|Hydrozoa|Leptothecata|Campanulariidae|Clytia|hemisphaerica||; By ASV portal: Animalia|Cnidaria|Hydrozoa|Leptothecata|Campanulariidae|Clytia|hemisphaerica||BOLD:AAR9450	https://www.ebi.ac.uk/ena/browser/view/ERR10920215	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671492	GU-2022-Wallhamn-COI:plankton2_4AUG_COI	2022-08-04	https://doi.org/10.3389/fmars.2020.572680	5082	DNA sequence reads	Sweden	Wallhamn	2	2	58.00509421	11.70221012	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 1	ASV:879bf059611274414b6d466895277e3b	BOLD:AAR9450	Animalia	Cnidaria	Leptothecata	Hydrozoa	Campanulariidae	Clytia	hemisphaerica		unranked
374	Potential duplicate record	GU-2022-Wallhamn-COI:plankton2_4AUG_COI:Wallhamn_COI_ASV_255	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:plankton2_4AUG_COI:Wallhamn_COI_ASV_255	94	DNA sequence reads	By data provider: |Arthropoda|Copepoda|Calanoida|Paracalanidae|Paracalanus|parvus||; By ASV portal: Animalia|Arthropoda|Copepoda|Calanoida|Paracalanidae|Paracalanus|parvus||BOLD:AAU0467	https://www.ebi.ac.uk/ena/browser/view/ERR10920215	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671492	GU-2022-Wallhamn-COI:plankton2_4AUG_COI	2022-08-04	https://doi.org/10.3389/fmars.2020.572680	5082	DNA sequence reads	Sweden	Wallhamn	2	2	58.00509421	11.70221012	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 1	ASV:5061d17dd7af54c08c561ad3c45e5e17	BOLD:AAU0467	Animalia	Arthropoda	Calanoida	Copepoda	Paracalanidae	Paracalanus	parvus		unranked
375	Potential duplicate record	GU-2022-Wallhamn-COI:plankton2_4AUG_COI:Wallhamn_COI_ASV_274	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:plankton2_4AUG_COI:Wallhamn_COI_ASV_274	61	DNA sequence reads	By data provider: |Arthropoda|Copepoda|Calanoida|Paracalanidae|Paracalanus|parvus||; By ASV portal: Animalia|Arthropoda|Copepoda|Calanoida|Paracalanidae|Paracalanus|parvus||BOLD:AAU0467	https://www.ebi.ac.uk/ena/browser/view/ERR10920215	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671492	GU-2022-Wallhamn-COI:plankton2_4AUG_COI	2022-08-04	https://doi.org/10.3389/fmars.2020.572680	5082	DNA sequence reads	Sweden	Wallhamn	2	2	58.00509421	11.70221012	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 1	ASV:116add0c1553b2f32f171075433f503e	BOLD:AAU0467	Animalia	Arthropoda	Calanoida	Copepoda	Paracalanidae	Paracalanus	parvus		unranked
376	Potential duplicate record	GU-2022-Wallhamn-COI:plankton2_4AUG_COI:Wallhamn_COI_ASV_276	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:plankton2_4AUG_COI:Wallhamn_COI_ASV_276	37	DNA sequence reads	By data provider: |Cnidaria|Hydrozoa|Leptothecata|Campanulariidae|Clytia|sp.||; By ASV portal: Animalia|Cnidaria|Hydrozoa|Leptothecata|Campanulariidae|Clytia|hemisphaerica||BOLD:AAR9450	https://www.ebi.ac.uk/ena/browser/view/ERR10920215	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671492	GU-2022-Wallhamn-COI:plankton2_4AUG_COI	2022-08-04	https://doi.org/10.3389/fmars.2020.572680	5082	DNA sequence reads	Sweden	Wallhamn	2	2	58.00509421	11.70221012	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 1	ASV:3f0932b414ee0d60266c917225347e44	BOLD:AAR9450	Animalia	Cnidaria	Leptothecata	Hydrozoa	Campanulariidae	Clytia	hemisphaerica		unranked
377	Potential duplicate record	GU-2022-Wallhamn-COI:plankton2_4AUG_COI:Wallhamn_COI_ASV_282	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:plankton2_4AUG_COI:Wallhamn_COI_ASV_282	109	DNA sequence reads	By data provider: |Cnidaria|Hydrozoa|Leptothecata|Campanulariidae|Clytia|hemisphaerica||; By ASV portal: Animalia|Cnidaria|Hydrozoa|Leptothecata|Campanulariidae|Clytia|hemisphaerica||BOLD:AAR9450	https://www.ebi.ac.uk/ena/browser/view/ERR10920215	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671492	GU-2022-Wallhamn-COI:plankton2_4AUG_COI	2022-08-04	https://doi.org/10.3389/fmars.2020.572680	5082	DNA sequence reads	Sweden	Wallhamn	2	2	58.00509421	11.70221012	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 1	ASV:ca11adecf75f2e6b8fc87fe81583f9bb	BOLD:AAR9450	Animalia	Cnidaria	Leptothecata	Hydrozoa	Campanulariidae	Clytia	hemisphaerica		unranked
379	Potential duplicate record	GU-2022-Wallhamn-COI:plankton2_4AUG_COI:Wallhamn_COI_ASV_301	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:plankton2_4AUG_COI:Wallhamn_COI_ASV_301	139	DNA sequence reads	By data provider: |Cnidaria|Hydrozoa|Leptothecata|Campanulariidae|Clytia|hemisphaerica||; By ASV portal: Animalia|Cnidaria|Hydrozoa|Leptothecata|Campanulariidae|Clytia|hemisphaerica||BOLD:AAR9450	https://www.ebi.ac.uk/ena/browser/view/ERR10920215	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671492	GU-2022-Wallhamn-COI:plankton2_4AUG_COI	2022-08-04	https://doi.org/10.3389/fmars.2020.572680	5082	DNA sequence reads	Sweden	Wallhamn	2	2	58.00509421	11.70221012	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 1	ASV:58d45881db9983c3557df64fcbe56c78	BOLD:AAR9450	Animalia	Cnidaria	Leptothecata	Hydrozoa	Campanulariidae	Clytia	hemisphaerica		unranked
380	Potential duplicate record	GU-2022-Wallhamn-COI:plankton2_4AUG_COI:Wallhamn_COI_ASV_314	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:plankton2_4AUG_COI:Wallhamn_COI_ASV_314	129	DNA sequence reads	By data provider: |Cnidaria|Hydrozoa|Leptothecata|Campanulariidae|Clytia|hemisphaerica||; By ASV portal: Animalia|Cnidaria|Hydrozoa|Leptothecata|Campanulariidae|Clytia|hemisphaerica||BOLD:AAR9450	https://www.ebi.ac.uk/ena/browser/view/ERR10920215	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671492	GU-2022-Wallhamn-COI:plankton2_4AUG_COI	2022-08-04	https://doi.org/10.3389/fmars.2020.572680	5082	DNA sequence reads	Sweden	Wallhamn	2	2	58.00509421	11.70221012	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 1	ASV:8a298ee0d67f3cdd46c5908321596d49	BOLD:AAR9450	Animalia	Cnidaria	Leptothecata	Hydrozoa	Campanulariidae	Clytia	hemisphaerica		unranked
381	Potential duplicate record	GU-2022-Wallhamn-COI:plankton2_4AUG_COI:Wallhamn_COI_ASV_315	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:plankton2_4AUG_COI:Wallhamn_COI_ASV_315	128	DNA sequence reads	By data provider: |Cnidaria|Hydrozoa|Leptothecata|Campanulariidae|Clytia|hemisphaerica||; By ASV portal: Animalia|Cnidaria|Hydrozoa|Leptothecata|Campanulariidae|Clytia|hemisphaerica||BOLD:AAR9450	https://www.ebi.ac.uk/ena/browser/view/ERR10920215	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671492	GU-2022-Wallhamn-COI:plankton2_4AUG_COI	2022-08-04	https://doi.org/10.3389/fmars.2020.572680	5082	DNA sequence reads	Sweden	Wallhamn	2	2	58.00509421	11.70221012	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 1	ASV:9e2296c159407e5cd50bcbcedd6bc901	BOLD:AAR9450	Animalia	Cnidaria	Leptothecata	Hydrozoa	Campanulariidae	Clytia	hemisphaerica		unranked
