row	occurrence_error	extensionID	eventID	occurrenceID	kingdom	phylum	class	order	family	genus	scientificName	rank	organismQuantity	organismQuantityType	basisOfRecord	identificationReferences	identificationRemarks
6249	Potential duplicate record	MGYA00205250	MGYA00205250	MGYA00205250_Bacteria::Actinobacteria:Actinobacteria	Bacteria	Actinobacteria	Actinobacteria				Actinobacteria	class	513	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205250
6596	Potential duplicate record	MGYA00205250	MGYA00205250	MGYA00205250_Chloroplast:::::::uncultured_bacterium							uncultured bacterium	species	98	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205250
6600	Potential duplicate record	MGYA00205250	MGYA00205250	MGYA00205250_Mitochondria:::::::uncultured_bacterium							uncultured bacterium	species	2	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205250
6610	Potential duplicate record	MGYA00205251	MGYA00205251	MGYA00205251_Bacteria::Actinobacteria	Bacteria	Actinobacteria					Actinobacteria	phylum	2927	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205251
6617	Potential duplicate record	MGYA00205251	MGYA00205251	MGYA00205251_Bacteria::Actinobacteria:Actinobacteria	Bacteria	Actinobacteria	Actinobacteria				Actinobacteria	class	437	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205251
6941	Potential duplicate record	MGYA00205251	MGYA00205251	MGYA00205251_Chloroplast:::::::uncultured_bacterium							uncultured bacterium	species	4	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205251
6943	Potential duplicate record	MGYA00205251	MGYA00205251	MGYA00205251_Mitochondria:::::::uncultured_bacterium							uncultured bacterium	species	9	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205251
6956	Potential duplicate record	MGYA00205252	MGYA00205252	MGYA00205252_Bacteria::Actinobacteria	Bacteria	Actinobacteria					Actinobacteria	phylum	637	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205252
6962	Potential duplicate record	MGYA00205252	MGYA00205252	MGYA00205252_Bacteria::Actinobacteria:Actinobacteria	Bacteria	Actinobacteria	Actinobacteria				Actinobacteria	class	418	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205252
7434	Potential duplicate record	MGYA00205252	MGYA00205252	MGYA00205252_Chloroplast:::::::uncultured_bacterium							uncultured bacterium	species	294	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205252
7440	Potential duplicate record	MGYA00205252	MGYA00205252	MGYA00205252_Mitochondria:::::::uncultured_bacterium							uncultured bacterium	species	49	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205252
7460	Potential duplicate record	MGYA00205253	MGYA00205253	MGYA00205253_Bacteria::Actinobacteria	Bacteria	Actinobacteria					Actinobacteria	phylum	2561	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205253
7469	Potential duplicate record	MGYA00205253	MGYA00205253	MGYA00205253_Bacteria::Actinobacteria:Actinobacteria	Bacteria	Actinobacteria	Actinobacteria				Actinobacteria	class	757	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205253
7654	Potential duplicate record	MGYA00205253	MGYA00205253	MGYA00205253_Bacteria::Gemmatimonadetes	Bacteria	Gemmatimonadetes					Gemmatimonadetes	phylum	1	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205253
7656	Potential duplicate record	MGYA00205253	MGYA00205253	MGYA00205253_Bacteria::Gemmatimonadetes:Gemmatimonadetes	Bacteria	Gemmatimonadetes	Gemmatimonadetes				Gemmatimonadetes	class	60	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205253
7667	Potential duplicate record	MGYA00205253	MGYA00205253	MGYA00205253_Bacteria::Nitrospirae:Nitrospira	Bacteria	Nitrospirae	Nitrospira				Nitrospira	class	11	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205253
7669	Potential duplicate record	MGYA00205253	MGYA00205253	MGYA00205253_Bacteria::Nitrospirae:Nitrospira:Nitrospirales:Nitrospiraceae:Nitrospira	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	Nitrospira	genus	1	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205253
7896	Potential duplicate record	MGYA00205253	MGYA00205253	MGYA00205253_Chloroplast:::::::uncultured_bacterium							uncultured bacterium	species	2	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205253
7900	Potential duplicate record	MGYA00205253	MGYA00205253	MGYA00205253_Mitochondria:::::::uncultured_bacterium							uncultured bacterium	species	1	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205253
7912	Potential duplicate record	MGYA00205254	MGYA00205254	MGYA00205254_Bacteria::Actinobacteria	Bacteria	Actinobacteria					Actinobacteria	phylum	8415	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205254
7920	Potential duplicate record	MGYA00205254	MGYA00205254	MGYA00205254_Bacteria::Actinobacteria:Actinobacteria	Bacteria	Actinobacteria	Actinobacteria				Actinobacteria	class	620	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205254
8257	Potential duplicate record	MGYA00205254	MGYA00205254	MGYA00205254_Chloroplast:::::::uncultured_bacterium							uncultured bacterium	species	95	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205254
8261	Potential duplicate record	MGYA00205254	MGYA00205254	MGYA00205254_Mitochondria:::::::uncultured_bacterium							uncultured bacterium	species	2	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205254
8271	Potential duplicate record	MGYA00205255	MGYA00205255	MGYA00205255_Bacteria::Actinobacteria	Bacteria	Actinobacteria					Actinobacteria	phylum	662	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205255
8279	Potential duplicate record	MGYA00205255	MGYA00205255	MGYA00205255_Bacteria::Actinobacteria:Actinobacteria	Bacteria	Actinobacteria	Actinobacteria				Actinobacteria	class	78	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205255
8548	Potential duplicate record	MGYA00205256	MGYA00205256	MGYA00205256_Bacteria::Actinobacteria	Bacteria	Actinobacteria					Actinobacteria	phylum	5863	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205256
8557	Potential duplicate record	MGYA00205256	MGYA00205256	MGYA00205256_Bacteria::Actinobacteria:Actinobacteria	Bacteria	Actinobacteria	Actinobacteria				Actinobacteria	class	727	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205256
8751	Potential duplicate record	MGYA00205256	MGYA00205256	MGYA00205256_Bacteria::Gemmatimonadetes	Bacteria	Gemmatimonadetes					Gemmatimonadetes	phylum	1	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205256
8752	Potential duplicate record	MGYA00205256	MGYA00205256	MGYA00205256_Bacteria::Gemmatimonadetes:Gemmatimonadetes	Bacteria	Gemmatimonadetes	Gemmatimonadetes				Gemmatimonadetes	class	9	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205256
9016	Potential duplicate record	MGYA00205256	MGYA00205256	MGYA00205256_Chloroplast:::::::uncultured_bacterium							uncultured bacterium	species	17	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205256
9021	Potential duplicate record	MGYA00205256	MGYA00205256	MGYA00205256_Mitochondria:::::::uncultured_bacterium							uncultured bacterium	species	12	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205256
9038	Potential duplicate record	MGYA00205257	MGYA00205257	MGYA00205257_Bacteria::Actinobacteria	Bacteria	Actinobacteria					Actinobacteria	phylum	2253	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205257
9045	Potential duplicate record	MGYA00205257	MGYA00205257	MGYA00205257_Bacteria::Actinobacteria:Actinobacteria	Bacteria	Actinobacteria	Actinobacteria				Actinobacteria	class	878	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205257
9514	Potential duplicate record	MGYA00205258	MGYA00205258	MGYA00205258_Bacteria::Actinobacteria	Bacteria	Actinobacteria					Actinobacteria	phylum	3866	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205258
9521	Potential duplicate record	MGYA00205258	MGYA00205258	MGYA00205258_Bacteria::Actinobacteria:Actinobacteria	Bacteria	Actinobacteria	Actinobacteria				Actinobacteria	class	585	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205258
9926	Potential duplicate record	MGYA00205258	MGYA00205258	MGYA00205258_Chloroplast:::::::uncultured_bacterium							uncultured bacterium	species	206	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205258
9931	Potential duplicate record	MGYA00205258	MGYA00205258	MGYA00205258_Mitochondria:::::::uncultured_bacterium							uncultured bacterium	species	4	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205258
9940	Potential duplicate record	MGYA00205259	MGYA00205259	MGYA00205259_Bacteria::Actinobacteria	Bacteria	Actinobacteria					Actinobacteria	phylum	529	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205259
9947	Potential duplicate record	MGYA00205259	MGYA00205259	MGYA00205259_Bacteria::Actinobacteria:Actinobacteria	Bacteria	Actinobacteria	Actinobacteria				Actinobacteria	class	414	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205259
10216	Potential duplicate record	MGYA00205259	MGYA00205259	MGYA00205259_Chloroplast:::::::uncultured_bacterium							uncultured bacterium	species	34	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205259
10219	Potential duplicate record	MGYA00205259	MGYA00205259	MGYA00205259_Mitochondria:::::::uncultured_bacterium							uncultured bacterium	species	7	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205259
10230	Potential duplicate record	MGYA00205260	MGYA00205260	MGYA00205260_Bacteria::Actinobacteria	Bacteria	Actinobacteria					Actinobacteria	phylum	445	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205260
10238	Potential duplicate record	MGYA00205260	MGYA00205260	MGYA00205260_Bacteria::Actinobacteria:Actinobacteria	Bacteria	Actinobacteria	Actinobacteria				Actinobacteria	class	604	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205260
10623	Potential duplicate record	MGYA00205260	MGYA00205260	MGYA00205260_Chloroplast:::::::uncultured_bacterium							uncultured bacterium	species	57	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205260
10626	Potential duplicate record	MGYA00205260	MGYA00205260	MGYA00205260_Mitochondria:::::::uncultured_bacterium							uncultured bacterium	species	4	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205260
10641	Potential duplicate record	MGYA00205261	MGYA00205261	MGYA00205261_Bacteria::Actinobacteria	Bacteria	Actinobacteria					Actinobacteria	phylum	1466	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205261
10647	Potential duplicate record	MGYA00205261	MGYA00205261	MGYA00205261_Bacteria::Actinobacteria:Actinobacteria	Bacteria	Actinobacteria	Actinobacteria				Actinobacteria	class	358	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205261
11082	Potential duplicate record	MGYA00205261	MGYA00205261	MGYA00205261_Chloroplast:::::::uncultured_bacterium							uncultured bacterium	species	42	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205261
11085	Potential duplicate record	MGYA00205261	MGYA00205261	MGYA00205261_Mitochondria:::::::uncultured_bacterium							uncultured bacterium	species	4	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205261
11099	Potential duplicate record	MGYA00205262	MGYA00205262	MGYA00205262_Bacteria::Actinobacteria	Bacteria	Actinobacteria					Actinobacteria	phylum	2675	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205262
11108	Potential duplicate record	MGYA00205262	MGYA00205262	MGYA00205262_Bacteria::Actinobacteria:Actinobacteria	Bacteria	Actinobacteria	Actinobacteria				Actinobacteria	class	664	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205262
11260	Potential duplicate record	MGYA00205262	MGYA00205262	MGYA00205262_Bacteria::Gemmatimonadetes	Bacteria	Gemmatimonadetes					Gemmatimonadetes	phylum	1	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205262
11261	Potential duplicate record	MGYA00205262	MGYA00205262	MGYA00205262_Bacteria::Gemmatimonadetes:Gemmatimonadetes	Bacteria	Gemmatimonadetes	Gemmatimonadetes				Gemmatimonadetes	class	15	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205262
11451	Potential duplicate record	MGYA00205262	MGYA00205262	MGYA00205262_Chloroplast:::::::uncultured_bacterium							uncultured bacterium	species	3	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205262
11454	Potential duplicate record	MGYA00205262	MGYA00205262	MGYA00205262_Mitochondria:::::::uncultured_bacterium							uncultured bacterium	species	1	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205262
11459	Potential duplicate record	MGYA00205263	MGYA00205263	MGYA00205263_Bacteria::Actinobacteria	Bacteria	Actinobacteria					Actinobacteria	phylum	2351	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205263
11465	Potential duplicate record	MGYA00205263	MGYA00205263	MGYA00205263_Bacteria::Actinobacteria:Actinobacteria	Bacteria	Actinobacteria	Actinobacteria				Actinobacteria	class	173	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205263
11736	Potential duplicate record	MGYA00205263	MGYA00205263	MGYA00205263_Chloroplast:::::::uncultured_bacterium							uncultured bacterium	species	30	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205263
