row	occurrence_error	id	institutionID	datasetID	institutionCode	datasetName	basisOfRecord	occurrenceID	organismQuantity	organismQuantityType	previousIdentifications	associatedSequences	materialSampleID	eventID	eventDate	samplingProtocol	sampleSizeValue	sampleSizeUnit	country	verbatimLocality	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	geodeticDatum	dateIdentified	identificationReferences	identificationRemarks	taxonID	scientificName	class	order	family	genus	specificEpithet	infraspecificEpithet	taxonRank	taxonRemarks
7574	Potential duplicate record	GU-2022-Wallhamn-18S:plankton3_9SEP_18S:Wallhamn_ASV_236	https://ror.org/01tm6cn81	GU-2022-Wallhamn-18S	GU	18S Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-18S:plankton3_9SEP_18S:Wallhamn_ASV_236	15	DNA sequence reads	By data provider: Opisthokonta|Metazoa|Arthropoda|Crustacea|Maxillopoda|Oithona|Oithona_similis||; By ASV portal: Obazoa|Opisthokonta|Arthropoda|Crustacea|Maxillopoda|Oithona|similis||	https://www.ebi.ac.uk/ena/browser/view/ERR10920240	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671517	GU-2022-Wallhamn-18S:plankton3_9SEP_18S	2022-09-09	https://doi.org/10.3389/fmars.2020.572680	41587	DNA sequence reads	Sweden	Wallhamn	2	2	58.00404823	11.70251053	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 0.89	ASV:b18b7aeb756d81b7a5ff75840833e0b5	Oithona similis	Crustacea	Arthropoda	Maxillopoda	Oithona	similis		species	Domain = 'Eukaryota'
7577	Potential duplicate record	GU-2022-Wallhamn-18S:plankton3_9SEP_18S:Wallhamn_ASV_24	https://ror.org/01tm6cn81	GU-2022-Wallhamn-18S	GU	18S Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-18S:plankton3_9SEP_18S:Wallhamn_ASV_24	524	DNA sequence reads	By data provider: Opisthokonta|Metazoa|Urochordata|Urochordata_X|Ascidiacea|Ciona|Ciona_intestinalis||; By ASV portal: Obazoa|Opisthokonta|Urochordata|Urochordata_X|Ascidiacea|Ciona|intestinalis||	https://www.ebi.ac.uk/ena/browser/view/ERR10920240	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671517	GU-2022-Wallhamn-18S:plankton3_9SEP_18S	2022-09-09	https://doi.org/10.3389/fmars.2020.572680	41587	DNA sequence reads	Sweden	Wallhamn	2	2	58.00404823	11.70251053	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:1ffc99445fa33efba5c72f57e37a0a9b	Ciona intestinalis	Urochordata_X	Urochordata	Ascidiacea	Ciona	intestinalis		species	Domain = 'Eukaryota'
7582	Potential duplicate record	GU-2022-Wallhamn-18S:plankton3_9SEP_18S:Wallhamn_ASV_256	https://ror.org/01tm6cn81	GU-2022-Wallhamn-18S	GU	18S Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-18S:plankton3_9SEP_18S:Wallhamn_ASV_256	4	DNA sequence reads	By data provider: Alveolata|Dinoflagellata|Syndiniales|Dino-Group-II|Dino-Group-II-Clade-10-and-11|Dino-Group-II-Clade-10-and-11_X|Dino-Group-II-Clade-10-and-11_X_sp.||; By ASV portal: TSAR|Alveolata|Syndiniales|Dino-Group-II|Dino-Group-II-Clade-10-and-11|Dino-Group-II-Clade-10-and-11_X|||	https://www.ebi.ac.uk/ena/browser/view/ERR10920240	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671517	GU-2022-Wallhamn-18S:plankton3_9SEP_18S	2022-09-09	https://doi.org/10.3389/fmars.2020.572680	41587	DNA sequence reads	Sweden	Wallhamn	2	2	58.00404823	11.70251053	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:a8537b2d00cf9db0bb73d321add82489	Dino-Group-II-Clade-10-and-11_X	Dino-Group-II	Syndiniales	Dino-Group-II-Clade-10-and-11	Dino-Group-II-Clade-10-and-11_X			genus	Domain = 'Eukaryota'
7585	Potential duplicate record	GU-2022-Wallhamn-18S:plankton3_9SEP_18S:Wallhamn_ASV_26	https://ror.org/01tm6cn81	GU-2022-Wallhamn-18S	GU	18S Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-18S:plankton3_9SEP_18S:Wallhamn_ASV_26	65	DNA sequence reads	By data provider: Opisthokonta|Metazoa|Arthropoda|Crustacea|Maxillopoda|Paracalanus|Paracalanus_parvus||; By ASV portal: Obazoa|Opisthokonta|Arthropoda|Crustacea|Maxillopoda|Paracalanus|parvus||	https://www.ebi.ac.uk/ena/browser/view/ERR10920240	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671517	GU-2022-Wallhamn-18S:plankton3_9SEP_18S	2022-09-09	https://doi.org/10.3389/fmars.2020.572680	41587	DNA sequence reads	Sweden	Wallhamn	2	2	58.00404823	11.70251053	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:9925d80ea46e66aa81bfa78eb37bdb24	Paracalanus parvus	Crustacea	Arthropoda	Maxillopoda	Paracalanus	parvus		species	Domain = 'Eukaryota'
7587	Potential duplicate record	GU-2022-Wallhamn-18S:plankton3_9SEP_18S:Wallhamn_ASV_261	https://ror.org/01tm6cn81	GU-2022-Wallhamn-18S	GU	18S Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-18S:plankton3_9SEP_18S:Wallhamn_ASV_261	9	DNA sequence reads	By data provider: Alveolata|Dinoflagellata|Syndiniales|Dino-Group-I|Dino-Group-I-Clade-1|Dino-Group-I-Clade-1_X|Dino-Group-I-Clade-1_X_sp.||; By ASV portal: TSAR|Alveolata|Syndiniales|Dino-Group-I|Dino-Group-I-Clade-1|Dino-Group-I-Clade-1_X|||	https://www.ebi.ac.uk/ena/browser/view/ERR10920240	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671517	GU-2022-Wallhamn-18S:plankton3_9SEP_18S	2022-09-09	https://doi.org/10.3389/fmars.2020.572680	41587	DNA sequence reads	Sweden	Wallhamn	2	2	58.00404823	11.70251053	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:cd71e18fd1d5cb256e30cf11f2a3914f	Dino-Group-I-Clade-1_X	Dino-Group-I	Syndiniales	Dino-Group-I-Clade-1	Dino-Group-I-Clade-1_X			genus	Domain = 'Eukaryota'
7589	Potential duplicate record	GU-2022-Wallhamn-18S:plankton3_9SEP_18S:Wallhamn_ASV_266	https://ror.org/01tm6cn81	GU-2022-Wallhamn-18S	GU	18S Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-18S:plankton3_9SEP_18S:Wallhamn_ASV_266	6	DNA sequence reads	By data provider: Opisthokonta|Metazoa|Arthropoda|Crustacea|Maxillopoda|Archinotodelphys|Archinotodelphys_sp.||; By ASV portal: Obazoa|Opisthokonta|Arthropoda|Crustacea|Maxillopoda||||	https://www.ebi.ac.uk/ena/browser/view/ERR10920240	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671517	GU-2022-Wallhamn-18S:plankton3_9SEP_18S	2022-09-09	https://doi.org/10.3389/fmars.2020.572680	41587	DNA sequence reads	Sweden	Wallhamn	2	2	58.00404823	11.70251053	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:9529ba199eb48e9618ade03dc4f693cd	Maxillopoda	Crustacea	Arthropoda	Maxillopoda				family	Domain = 'Eukaryota'
7590	Potential duplicate record	GU-2022-Wallhamn-18S:plankton3_9SEP_18S:Wallhamn_ASV_268	https://ror.org/01tm6cn81	GU-2022-Wallhamn-18S	GU	18S Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-18S:plankton3_9SEP_18S:Wallhamn_ASV_268	57	DNA sequence reads	By data provider: Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_affinis||; By ASV portal: TSAR|Stramenopiles|Mediophyceae|Chaetocerotales|Chaetocerotaceae|Chaetoceros|affinis||	https://www.ebi.ac.uk/ena/browser/view/ERR10920240	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671517	GU-2022-Wallhamn-18S:plankton3_9SEP_18S	2022-09-09	https://doi.org/10.3389/fmars.2020.572680	41587	DNA sequence reads	Sweden	Wallhamn	2	2	58.00404823	11.70251053	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:3ebad31fe115cf7f6c04bcb9ff6c57e9	Chaetoceros affinis	Chaetocerotales	Mediophyceae	Chaetocerotaceae	Chaetoceros	affinis		species	Domain = 'Eukaryota'
7598	Potential duplicate record	GU-2022-Wallhamn-18S:plankton3_9SEP_18S:Wallhamn_ASV_28	https://ror.org/01tm6cn81	GU-2022-Wallhamn-18S	GU	18S Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-18S:plankton3_9SEP_18S:Wallhamn_ASV_28	367	DNA sequence reads	By data provider: Opisthokonta|Metazoa|Urochordata|Urochordata_X|Appendicularia|Oikopleura|Oikopleura_dioica||; By ASV portal: Obazoa|Opisthokonta|Urochordata|Urochordata_X|Appendicularia|Oikopleura|dioica||	https://www.ebi.ac.uk/ena/browser/view/ERR10920240	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671517	GU-2022-Wallhamn-18S:plankton3_9SEP_18S	2022-09-09	https://doi.org/10.3389/fmars.2020.572680	41587	DNA sequence reads	Sweden	Wallhamn	2	2	58.00404823	11.70251053	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:22d92b1049e967e9f05967a12e8f3634	Oikopleura dioica	Urochordata_X	Urochordata	Appendicularia	Oikopleura	dioica		species	Domain = 'Eukaryota'
7600	Potential duplicate record	GU-2022-Wallhamn-18S:plankton3_9SEP_18S:Wallhamn_ASV_285	https://ror.org/01tm6cn81	GU-2022-Wallhamn-18S	GU	18S Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-18S:plankton3_9SEP_18S:Wallhamn_ASV_285	8	DNA sequence reads	By data provider: Alveolata|Dinoflagellata|Syndiniales|Dino-Group-II|||||; By ASV portal: TSAR|Alveolata|Syndiniales|Dino-Group-II|||||	https://www.ebi.ac.uk/ena/browser/view/ERR10920240	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671517	GU-2022-Wallhamn-18S:plankton3_9SEP_18S	2022-09-09	https://doi.org/10.3389/fmars.2020.572680	41587	DNA sequence reads	Sweden	Wallhamn	2	2	58.00404823	11.70251053	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 0.92	ASV:423510378b84daec402fe78c8dbb93ad	Dino-Group-II	Dino-Group-II	Syndiniales					order	Domain = 'Eukaryota'
7606	Potential duplicate record	GU-2022-Wallhamn-18S:plankton3_9SEP_18S:Wallhamn_ASV_3	https://ror.org/01tm6cn81	GU-2022-Wallhamn-18S	GU	18S Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-18S:plankton3_9SEP_18S:Wallhamn_ASV_3	2239	DNA sequence reads	By data provider: Opisthokonta|Metazoa|Urochordata|Urochordata_X|Appendicularia|Oikopleura|Oikopleura_dioica||; By ASV portal: Obazoa|Opisthokonta|Urochordata|Urochordata_X|Appendicularia|Oikopleura|dioica||	https://www.ebi.ac.uk/ena/browser/view/ERR10920240	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671517	GU-2022-Wallhamn-18S:plankton3_9SEP_18S	2022-09-09	https://doi.org/10.3389/fmars.2020.572680	41587	DNA sequence reads	Sweden	Wallhamn	2	2	58.00404823	11.70251053	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:fcf4ba29a1cb9e9e02ffdda04e64f1ee	Oikopleura dioica	Urochordata_X	Urochordata	Appendicularia	Oikopleura	dioica		species	Domain = 'Eukaryota'
7608	Potential duplicate record	GU-2022-Wallhamn-18S:plankton3_9SEP_18S:Wallhamn_ASV_305	https://ror.org/01tm6cn81	GU-2022-Wallhamn-18S	GU	18S Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-18S:plankton3_9SEP_18S:Wallhamn_ASV_305	36	DNA sequence reads	By data provider: Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Radial-centric-basal-Coscinodiscophyceae|Guinardia|||; By ASV portal: TSAR|Stramenopiles|Coscinodiscophyceae|Rhizosoleniales|Rhizosoleniaceae|Guinardia|||	https://www.ebi.ac.uk/ena/browser/view/ERR10920240	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671517	GU-2022-Wallhamn-18S:plankton3_9SEP_18S	2022-09-09	https://doi.org/10.3389/fmars.2020.572680	41587	DNA sequence reads	Sweden	Wallhamn	2	2	58.00404823	11.70251053	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:ffa4672f05dc71bf0c71102428c26326	Guinardia	Rhizosoleniales	Coscinodiscophyceae	Rhizosoleniaceae	Guinardia			genus	Domain = 'Eukaryota'
7612	Potential duplicate record	GU-2022-Wallhamn-18S:plankton3_9SEP_18S:Wallhamn_ASV_316	https://ror.org/01tm6cn81	GU-2022-Wallhamn-18S	GU	18S Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-18S:plankton3_9SEP_18S:Wallhamn_ASV_316	135	DNA sequence reads	By data provider: Opisthokonta|Metazoa|Ctenophora|Ctenophora_X|Ctenophora_XX|Mnemiopsis|Mnemiopsis_leidyi||; By ASV portal: Obazoa|Opisthokonta|Ctenophora|Ctenophora_X|Ctenophora_XX|Mnemiopsis|leidyi||	https://www.ebi.ac.uk/ena/browser/view/ERR10920240	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671517	GU-2022-Wallhamn-18S:plankton3_9SEP_18S	2022-09-09	https://doi.org/10.3389/fmars.2020.572680	41587	DNA sequence reads	Sweden	Wallhamn	2	2	58.00404823	11.70251053	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 0.76	ASV:3a59088f8298f0c72225afb41bedc8d9	Mnemiopsis leidyi	Ctenophora_X	Ctenophora	Ctenophora_XX	Mnemiopsis	leidyi		species	Domain = 'Eukaryota'
7613	Potential duplicate record	GU-2022-Wallhamn-18S:plankton3_9SEP_18S:Wallhamn_ASV_319	https://ror.org/01tm6cn81	GU-2022-Wallhamn-18S	GU	18S Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-18S:plankton3_9SEP_18S:Wallhamn_ASV_319	3	DNA sequence reads	By data provider: Hacrobia|Haptophyta|||||||; By ASV portal: Haptista|Haptophyta|||||||	https://www.ebi.ac.uk/ena/browser/view/ERR10920240	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671517	GU-2022-Wallhamn-18S:plankton3_9SEP_18S	2022-09-09	https://doi.org/10.3389/fmars.2020.572680	41587	DNA sequence reads	Sweden	Wallhamn	2	2	58.00404823	11.70251053	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:d3d37c7e83b9117efd18b0d7e2e3c8ee	Haptophyta							phylum	Domain = 'Eukaryota'
7615	Potential duplicate record	GU-2022-Wallhamn-18S:plankton3_9SEP_18S:Wallhamn_ASV_321	https://ror.org/01tm6cn81	GU-2022-Wallhamn-18S	GU	18S Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-18S:plankton3_9SEP_18S:Wallhamn_ASV_321	116	DNA sequence reads	By data provider: Opisthokonta|Metazoa|Bryozoa|Bryozoa_X|Bryozoa_XX|Bryozoa_XXX|Bryozoa_XXX_sp.||; By ASV portal: Obazoa|Opisthokonta|Bryozoa|Bryozoa_X|Bryozoa_XX|Bryozoa_XXX|||	https://www.ebi.ac.uk/ena/browser/view/ERR10920240	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671517	GU-2022-Wallhamn-18S:plankton3_9SEP_18S	2022-09-09	https://doi.org/10.3389/fmars.2020.572680	41587	DNA sequence reads	Sweden	Wallhamn	2	2	58.00404823	11.70251053	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:f67ba20e738649c89ff5805df92a446f	Bryozoa_XXX	Bryozoa_X	Bryozoa	Bryozoa_XX	Bryozoa_XXX			genus	Domain = 'Eukaryota'
7620	Potential duplicate record	GU-2022-Wallhamn-18S:plankton3_9SEP_18S:Wallhamn_ASV_33	https://ror.org/01tm6cn81	GU-2022-Wallhamn-18S	GU	18S Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-18S:plankton3_9SEP_18S:Wallhamn_ASV_33	30	DNA sequence reads	By data provider: Opisthokonta|Metazoa|Arthropoda|Crustacea|Maxillopoda|Paracalanus|Paracalanus_parvus||; By ASV portal: Obazoa|Opisthokonta|Arthropoda|Crustacea|Maxillopoda|Paracalanus|parvus||	https://www.ebi.ac.uk/ena/browser/view/ERR10920240	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671517	GU-2022-Wallhamn-18S:plankton3_9SEP_18S	2022-09-09	https://doi.org/10.3389/fmars.2020.572680	41587	DNA sequence reads	Sweden	Wallhamn	2	2	58.00404823	11.70251053	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:6c0da8479e1b31afafeaee8613b9855b	Paracalanus parvus	Crustacea	Arthropoda	Maxillopoda	Paracalanus	parvus		species	Domain = 'Eukaryota'
7623	Potential duplicate record	GU-2022-Wallhamn-18S:plankton3_9SEP_18S:Wallhamn_ASV_342	https://ror.org/01tm6cn81	GU-2022-Wallhamn-18S	GU	18S Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-18S:plankton3_9SEP_18S:Wallhamn_ASV_342	8	DNA sequence reads	By data provider: Opisthokonta|Metazoa|Mollusca|Gastropoda|Heterobranchia||||; By ASV portal: Obazoa|Opisthokonta|Mollusca|Gastropoda|Heterobranchia||||	https://www.ebi.ac.uk/ena/browser/view/ERR10920240	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671517	GU-2022-Wallhamn-18S:plankton3_9SEP_18S	2022-09-09	https://doi.org/10.3389/fmars.2020.572680	41587	DNA sequence reads	Sweden	Wallhamn	2	2	58.00404823	11.70251053	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:5eb45c55d69cb87ff6be8f6287a74b0b	Heterobranchia	Gastropoda	Mollusca	Heterobranchia				family	Domain = 'Eukaryota'
7624	Potential duplicate record	GU-2022-Wallhamn-18S:plankton3_9SEP_18S:Wallhamn_ASV_344	https://ror.org/01tm6cn81	GU-2022-Wallhamn-18S	GU	18S Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-18S:plankton3_9SEP_18S:Wallhamn_ASV_344	35	DNA sequence reads	By data provider: Rhizaria|Cercozoa|Filosa-Granofilosea|Filosa-Granofilosea_X|Novel-Gran-234|Novel-Gran-234_X|Novel-Gran-234_X_sp.||; By ASV portal: TSAR|Rhizaria|Filosa-Granofilosea|Filosa-Granofilosea_X|Novel-Gran-234|Novel-Gran-234_X|||	https://www.ebi.ac.uk/ena/browser/view/ERR10920240	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671517	GU-2022-Wallhamn-18S:plankton3_9SEP_18S	2022-09-09	https://doi.org/10.3389/fmars.2020.572680	41587	DNA sequence reads	Sweden	Wallhamn	2	2	58.00404823	11.70251053	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:0c110b526e751fe2df1170f6acce8466	Novel-Gran-234_X	Filosa-Granofilosea_X	Filosa-Granofilosea	Novel-Gran-234	Novel-Gran-234_X			genus	Domain = 'Eukaryota'
7625	Potential duplicate record	GU-2022-Wallhamn-18S:plankton3_9SEP_18S:Wallhamn_ASV_346	https://ror.org/01tm6cn81	GU-2022-Wallhamn-18S	GU	18S Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-18S:plankton3_9SEP_18S:Wallhamn_ASV_346	97	DNA sequence reads	By data provider: Alveolata|Dinoflagellata|Noctilucophyceae|Noctilucales|Noctilucaceae|Noctiluca|Noctiluca_scintillans||; By ASV portal: TSAR|Alveolata|Noctilucophyceae|Noctilucales|Noctilucaceae|Noctiluca|scintillans||	https://www.ebi.ac.uk/ena/browser/view/ERR10920240	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671517	GU-2022-Wallhamn-18S:plankton3_9SEP_18S	2022-09-09	https://doi.org/10.3389/fmars.2020.572680	41587	DNA sequence reads	Sweden	Wallhamn	2	2	58.00404823	11.70251053	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:f4dfdf8ecc22208fba512bfd71fc12e6	Noctiluca scintillans	Noctilucales	Noctilucophyceae	Noctilucaceae	Noctiluca	scintillans		species	Domain = 'Eukaryota'
7629	Potential duplicate record	GU-2022-Wallhamn-18S:plankton3_9SEP_18S:Wallhamn_ASV_358	https://ror.org/01tm6cn81	GU-2022-Wallhamn-18S	GU	18S Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-18S:plankton3_9SEP_18S:Wallhamn_ASV_358	26	DNA sequence reads	By data provider: Opisthokonta|Metazoa|Urochordata|Urochordata_X|Appendicularia|Oikopleura|Oikopleura_dioica||; By ASV portal: Obazoa|Opisthokonta|Urochordata|Urochordata_X|Appendicularia|Oikopleura|dioica||	https://www.ebi.ac.uk/ena/browser/view/ERR10920240	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671517	GU-2022-Wallhamn-18S:plankton3_9SEP_18S	2022-09-09	https://doi.org/10.3389/fmars.2020.572680	41587	DNA sequence reads	Sweden	Wallhamn	2	2	58.00404823	11.70251053	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:8de1d0db046ebfecec5a5779780fd141	Oikopleura dioica	Urochordata_X	Urochordata	Appendicularia	Oikopleura	dioica		species	Domain = 'Eukaryota'
